date,grid_id,latitude,longitude,coarse_rain_forecast_mm,temperature_c,humidity_pct,wind_speed_ms,soil_moisture,satellite_rain_mm,elevation_m,rainfall_target_mm,rain_event
2026-06-14,G0161,25.82838,86.97018,3.38,29.01,67.87,3.52,0.424,7.1,62.19,5.03,1
2026-06-14,G0162,25.82838,87.0102,13.8,28.64,81.13,5.0,0.365,6.45,61.33,12.39,1
2026-06-14,G0163,25.82838,87.05022,3.41,31.24,72.43,4.5,0.396,10.53,63.3,11.11,1
2026-06-14,G0164,25.82838,87.09024,12.16,28.51,77.19,2.94,0.392,1.73,66.22,0.98,0
2026-06-14,G0165,25.82838,87.13012,11.47,29.03,85.09,4.51,0.375,4.31,63.35,0.07,0
2026-06-14,G0166,25.86441,86.57001,15.39,28.63,72.43,3.64,0.384,7.63,63.73,11.66,1
2026-06-14,G0167,25.86441,86.61003,15.03,28.91,82.76,5.5,0.338,12.77,65.66,12.8,1
2026-06-14,G0168,25.86441,86.65004,7.41,29.43,72.46,2.72,0.345,13.62,66.33,4.17,1
2026-06-14,G0169,25.86441,86.69006,13.97,27.78,79.92,4.32,0.365,0.38,60.43,10.48,1
2026-06-14,G0170,25.86441,86.73008,7.38,29.94,73.01,1.96,0.368,4.34,64.51,2.29,1
2026-06-14,G0171,25.86441,86.7701,22.71,29.12,74.79,1.48,0.369,9.24,65.4,12.28,1
2026-06-14,G0172,25.86441,86.81011,6.97,28.49,81.93,3.2,0.392,8.14,62.28,4.61,1
2026-06-14,G0173,25.86441,86.85013,8.3,26.79,73.38,3.8,0.316,4.93,68.07,4.27,1
2026-06-14,G0174,25.86441,86.89015,8.71,26.18,75.14,6.05,0.294,1.8,61.36,2.77,1
2026-06-14,G0175,25.86441,86.93017,12.46,27.71,83.47,1.97,0.353,5.25,65.73,8.81,1
2026-06-14,G0176,25.86441,86.97018,11.1,28.83,77.86,2.9,0.354,6.24,63.48,5.22,1
2026-06-14,G0177,25.86441,87.0102,11.83,29.21,83.63,3.53,0.373,10.82,63.41,8.23,1
2026-06-14,G0178,25.86441,87.05022,6.72,29.99,83.36,4.97,0.355,5.15,62.29,3.3,1
2026-06-14,G0179,25.86441,87.09024,8.8,27.15,75.94,2.38,0.393,17.21,61.39,15.44,1
2026-06-14,G0180,25.86441,87.13012,9.66,29.24,77.45,3.66,0.418,16.65,65.52,13.98,1
2026-06-14,G0181,25.90045,86.57001,10.58,28.84,80.87,3.33,0.33,4.64,65.71,7.03,1
2026-06-14,G0182,25.90045,86.61003,5.79,29.3,68.52,3.62,0.316,10.94,64.43,8.95,1
2026-06-14,G0183,25.90045,86.65004,5.94,27.28,76.11,2.26,0.357,7.22,66.77,4.49,1
2026-06-14,G0184,25.90045,86.69006,7.61,27.34,75.76,2.49,0.462,9.2,63.74,10.71,1
2026-06-14,G0185,25.90045,86.73008,15.93,28.83,73.35,3.9,0.337,9.64,64.2,11.08,1
2026-06-14,G0186,25.90045,86.7701,14.18,29.78,77.16,1.96,0.419,13.67,66.01,6.28,1
2026-06-14,G0187,25.90045,86.81011,17.47,28.75,89.36,2.54,0.397,5.45,68.21,8.77,1
2026-06-14,G0188,25.90045,86.85013,12.74,29.85,76.71,4.84,0.424,6.49,67.59,11.28,1
2026-06-14,G0189,25.90045,86.89015,4.38,28.51,73.86,2.89,0.362,0,66.97,0.71,0
2026-06-14,G0190,25.90045,86.93017,11.98,28.2,75.57,5.29,0.363,10.1,68.0,10.88,1
2026-06-14,G0191,25.90045,86.97018,7.39,30.17,72.92,2.84,0.412,5.93,67.28,6.7,1
2026-06-14,G0192,25.90045,87.0102,8.22,28.06,66.79,2.55,0.432,11.04,64.27,5.03,1
2026-06-14,G0193,25.90045,87.05022,7.21,27.6,83.46,1.96,0.37,1.31,69.96,3.84,1
2026-06-14,G0194,25.90045,87.09024,6.7,29.9,80.67,3.48,0.312,15.26,65.68,13.44,1
2026-06-14,G0195,25.90045,87.13012,8.53,28.36,78.81,2.38,0.378,8.03,69.79,12.4,1
2026-06-14,G0196,25.93649,86.57001,5.68,29.27,74.0,4.14,0.379,15.97,69.82,10.63,1
2026-06-14,G0197,25.93649,86.61003,6.63,29.97,79.79,4.51,0.382,12.03,66.86,8.4,1
2026-06-14,G0198,25.93649,86.65004,14.4,29.27,76.62,2.88,0.403,10.5,68.6,11.63,1
2026-06-14,G0199,25.93649,86.69006,14.42,29.53,77.64,3.44,0.396,7.85,67.96,10.71,1
2026-06-14,G0200,25.93649,86.73008,3.33,27.79,77.77,3.3,0.344,7.83,69.27,2.57,1
2026-06-14,G0201,25.93649,86.7701,10.32,28.89,80.33,3.44,0.37,8.87,72.93,10.71,1
2026-06-14,G0202,25.93649,86.81011,12.49,31.01,81.33,4.6,0.381,3.63,68.03,7.16,1
2026-06-14,G0203,25.93649,86.85013,10.29,30.14,69.61,4.88,0.345,12.13,67.65,7.08,1
2026-06-14,G0204,25.93649,86.89015,7.83,29.19,77.7,4.21,0.421,4.72,62.92,8.84,1
2026-06-14,G0205,25.93649,86.93017,11.66,30.2,73.61,3.86,0.403,3.72,69.34,2.71,1
2026-06-14,G0206,25.93649,86.97018,2.31,28.92,74.46,3.96,0.374,7.59,66.5,4.65,1
2026-06-14,G0207,25.93649,87.0102,12.45,27.74,80.84,2.99,0.441,5.71,68.12,10.61,1
2026-06-14,G0208,25.93649,87.05022,9.88,29.72,76.37,3.4,0.387,12.41,68.6,12.0,1
2026-06-14,G0209,25.93649,87.09024,11.54,28.04,79.09,3.96,0.351,6.94,67.71,8.96,1
2026-06-14,G0210,25.93649,87.13012,7.55,27.79,76.65,4.31,0.405,12.34,66.89,11.15,1
2026-06-14,G0211,25.97252,86.57001,8.66,29.82,78.22,2.56,0.338,10.69,71.18,10.21,1
2026-06-14,G0212,25.97252,86.61003,10.57,29.85,73.97,3.48,0.294,11.62,68.27,6.88,1
2026-06-14,G0213,25.97252,86.65004,6.56,30.32,77.07,3.91,0.377,12.18,70.47,13.5,1
2026-06-14,G0214,25.97252,86.69006,14.07,30.09,72.04,4.68,0.271,14.13,66.76,16.0,1
2026-06-14,G0215,25.97252,86.73008,8.19,28.69,73.56,2.71,0.342,10.29,65.92,7.62,1
2026-06-14,G0216,25.97252,86.7701,7.57,29.84,73.2,3.1,0.373,0.7,67.55,4.0,1
2026-06-14,G0217,25.97252,86.81011,11.94,28.68,76.76,3.34,0.41,11.08,68.8,15.05,1
2026-06-14,G0218,25.97252,86.85013,11.96,28.19,69.47,2.9,0.361,2.91,69.85,5.5,1
2026-06-14,G0219,25.97252,86.89015,12.12,28.53,80.8,1.42,0.368,0,71.34,6.53,1
2026-06-14,G0220,25.97252,86.93017,12.22,28.38,79.81,4.3,0.367,10.75,69.25,12.66,1
2026-06-14,G0221,25.97252,86.97018,9.78,28.55,82.27,3.56,0.368,3.44,70.93,0,0
2026-06-14,G0222,25.97252,87.0102,15.79,28.87,82.43,1.87,0.388,12.48,71.24,16.22,1
2026-06-14,G0223,25.97252,87.05022,21.17,28.93,78.75,3.96,0.337,9.52,68.26,7.57,1
2026-06-14,G0224,25.97252,87.09024,5.04,29.79,67.61,4.98,0.343,8.08,67.05,4.93,1
2026-06-14,G0225,25.97252,87.13012,3.49,27.84,75.79,4.41,0.395,13.49,68.6,9.52,1
2026-06-14,G0226,26.00856,86.57001,7.07,28.72,63.9,3.63,0.341,7.82,70.84,5.36,1
2026-06-14,G0227,26.00856,86.61003,14.22,27.47,84.06,4.51,0.39,13.01,70.93,10.06,1
2026-06-14,G0228,26.00856,86.65004,10.45,25.61,68.35,2.28,0.411,10.86,73.45,9.96,1
2026-06-14,G0229,26.00856,86.69006,13.37,30.0,78.22,3.16,0.315,6.7,74.41,5.36,1
2026-06-14,G0230,26.00856,86.73008,16.01,28.52,79.89,4.23,0.333,2.33,68.77,1.31,1
2026-06-14,G0231,26.00856,86.7701,18.76,29.86,77.14,3.58,0.376,10.79,67.97,10.58,1
2026-06-14,G0232,26.00856,86.81011,5.58,28.69,71.6,1.56,0.334,12.74,67.92,11.83,1
2026-06-14,G0233,26.00856,86.85013,18.23,27.77,69.62,3.68,0.357,7.93,68.56,8.24,1
2026-06-14,G0234,26.00856,86.89015,15.11,30.54,78.11,4.29,0.36,3.13,72.18,3.12,1
2026-06-14,G0235,26.00856,86.93017,13.71,26.95,72.98,4.73,0.389,8.93,72.04,9.77,1
2026-06-14,G0236,26.00856,86.97018,14.79,28.19,71.68,2.2,0.434,12.32,69.28,7.28,1
2026-06-14,G0237,26.00856,87.0102,3.53,30.18,69.92,5.04,0.401,10.11,67.76,8.2,1
2026-06-14,G0238,26.00856,87.05022,2.52,30.17,80.78,1.93,0.396,9.03,70.37,0.21,0
2026-06-14,G0239,26.00856,87.09024,10.44,28.12,77.17,2.83,0.419,11.46,68.02,13.35,1
2026-06-14,G0240,26.00856,87.13012,5.98,29.21,74.39,2.16,0.429,0.41,73.75,0,0
2026-06-14,G0241,26.04459,86.57001,8.76,30.92,72.81,5.12,0.347,13.2,73.39,5.59,1
2026-06-14,G0242,26.04459,86.61003,11.88,28.65,78.25,2.71,0.403,6.69,72.37,1.54,1
2026-06-14,G0243,26.04459,86.65004,10.05,27.75,77.78,3.96,0.385,8.66,74.89,11.45,1
2026-06-14,G0244,26.04459,86.69006,10.43,30.27,76.26,2.59,0.346,17.26,77.02,12.38,1
2026-06-14,G0245,26.04459,86.73008,5.95,28.29,73.44,2.37,0.362,4.15,70.33,2.15,1
2026-06-14,G0246,26.04459,86.7701,10.79,29.07,78.05,4.2,0.383,9.12,71.06,2.76,1
2026-06-14,G0247,26.04459,86.81011,6.07,30.17,84.31,3.9,0.382,12.83,70.12,11.77,1
2026-06-14,G0248,26.04459,86.85013,12.2,28.51,73.86,5.31,0.402,12.87,71.06,11.29,1
2026-06-14,G0249,26.04459,86.89015,9.04,30.32,83.6,3.28,0.325,12.01,72.64,12.73,1
2026-06-14,G0250,26.04459,86.93017,8.71,29.18,79.36,2.56,0.309,11.61,73.91,8.96,1
2026-06-14,G0251,26.04459,86.97018,8.8,27.74,75.15,4.48,0.328,8.0,71.96,10.25,1
2026-06-14,G0252,26.04459,87.0102,5.8,29.19,79.23,3.06,0.363,10.24,70.97,5.31,1
2026-06-14,G0253,26.04459,87.05022,6.0,29.29,70.74,3.18,0.433,17.71,73.52,9.61,1
2026-06-14,G0254,26.04459,87.09024,11.06,27.62,88.84,3.01,0.327,5.14,68.6,7.64,1
2026-06-14,G0255,26.04459,87.13012,13.74,29.43,78.14,3.18,0.403,13.6,71.66,14.49,1
2026-06-14,G0256,26.08063,86.57001,4.6,29.8,78.85,2.09,0.434,11.01,77.44,14.41,1
2026-06-14,G0257,26.08063,86.61003,13.8,26.88,76.18,4.11,0.42,16.83,75.44,11.09,1
2026-06-14,G0258,26.08063,86.65004,8.27,29.5,74.38,3.67,0.388,16.19,70.01,10.45,1
2026-06-14,G0259,26.08063,86.69006,13.56,29.34,71.16,2.95,0.406,2.42,74.19,3.34,1
2026-06-14,G0260,26.08063,86.73008,15.85,28.51,85.88,5.27,0.394,9.93,75.22,10.94,1
2026-06-14,G0261,26.08063,86.7701,4.14,27.17,78.12,2.16,0.433,12.28,76.75,14.33,1
2026-06-14,G0262,26.08063,86.81011,18.57,29.26,71.34,4.69,0.332,10.65,70.5,6.66,1
2026-06-14,G0263,26.08063,86.85013,9.02,30.12,85.02,2.87,0.349,7.27,69.41,9.9,1
2026-06-14,G0264,26.08063,86.89015,11.61,27.12,76.85,4.36,0.391,11.83,70.17,10.42,1
2026-06-14,G0265,26.08063,86.93017,9.59,29.32,77.7,4.72,0.365,11.72,76.34,4.67,1
2026-06-14,G0266,26.08063,86.97018,12.13,29.35,73.06,2.95,0.408,10.35,76.41,15.22,1
2026-06-14,G0267,26.08063,87.0102,18.08,28.32,80.16,2.05,0.411,7.0,75.53,13.38,1
2026-06-14,G0268,26.08063,87.05022,10.44,29.08,75.19,1.83,0.391,9.69,74.36,11.79,1
2026-06-14,G0269,26.08063,87.09024,18.42,29.69,66.16,3.96,0.344,6.38,72.84,4.23,1
2026-06-14,G0270,26.08063,87.13012,11.99,29.53,65.94,0.06,0.352,12.5,76.6,11.65,1
2026-06-14,G0271,26.09932,86.57001,11.05,29.03,79.47,3.38,0.438,9.19,76.04,9.9,1
2026-06-14,G0272,26.09932,86.61003,12.82,27.86,72.69,2.55,0.394,10.88,77.61,11.07,1
2026-06-14,G0273,26.09932,86.65004,5.32,30.46,81.15,4.29,0.353,15.13,76.04,14.97,1
2026-06-14,G0274,26.09932,86.69006,7.3,29.01,74.38,1.96,0.45,14.48,75.2,9.66,1
2026-06-14,G0275,26.09932,86.73008,15.87,29.9,72.62,1.97,0.391,9.09,73.36,5.59,1
2026-06-14,G0276,26.09932,86.7701,5.84,28.58,73.98,4.03,0.32,10.13,76.73,12.67,1
2026-06-14,G0277,26.09932,86.81011,14.5,29.57,79.43,1.12,0.333,6.18,74.84,9.52,1
2026-06-14,G0278,26.09932,86.85013,11.13,30.7,81.61,5.29,0.356,9.68,72.88,11.63,1
2026-06-14,G0279,26.09932,86.89015,11.52,29.55,72.9,4.98,0.442,10.36,76.73,4.55,1
2026-06-14,G0280,26.09932,86.93017,15.06,29.32,75.15,2.46,0.338,8.85,74.41,11.94,1
2026-06-14,G0281,26.09932,86.97018,7.28,29.95,75.75,2.84,0.396,4.92,77.2,7.16,1
2026-06-14,G0282,26.09932,87.0102,1.54,28.06,74.77,1.61,0.425,10.93,73.7,10.95,1
2026-06-14,G0283,26.09932,87.05022,14.1,30.57,74.91,0,0.309,12.27,76.24,10.71,1
2026-06-14,G0284,26.09932,87.09024,11.93,27.36,68.26,3.85,0.379,12.57,74.54,12.03,1
2026-06-14,G0285,26.09932,87.13012,14.02,30.27,71.05,4.17,0.351,14.49,75.59,14.28,1
2026-06-15,G0001,25.46802,86.57001,10.68,31.54,84.23,5.43,0.309,10.58,42.06,14.12,1
2026-06-15,G0002,25.46802,86.61003,9.18,29.88,85.61,4.16,0.373,12.49,45.91,16.18,1
2026-06-15,G0003,25.46802,86.65004,10.96,29.85,82.16,4.18,0.302,9.88,45.35,9.42,1
2026-06-15,G0004,25.46802,86.69006,11.61,29.59,69.7,2.33,0.328,7.58,43.74,5.73,1
2026-06-15,G0005,25.46802,86.73008,5.21,28.71,79.14,3.12,0.374,5.92,41.86,4.13,1
2026-06-15,G0006,25.46802,86.7701,13.87,30.02,77.97,3.06,0.351,8.34,45.03,13.47,1
2026-06-15,G0007,25.46802,86.81011,18.32,29.01,67.09,3.18,0.383,11.62,44.44,6.47,1
2026-06-15,G0008,25.46802,86.85013,10.99,27.11,77.4,3.22,0.415,3.16,47.65,5.07,1
2026-06-15,G0009,25.46802,86.89015,12.33,30.76,73.38,4.84,0.261,11.95,44.69,9.27,1
2026-06-15,G0010,25.46802,86.93017,17.01,28.02,80.13,3.54,0.309,20.85,44.3,15.49,1
2026-06-15,G0011,25.46802,86.97018,12.83,31.0,80.74,3.9,0.326,12.91,46.54,14.14,1
2026-06-15,G0012,25.46802,87.0102,12.95,30.93,85.11,2.29,0.359,14.44,49.95,13.31,1
2026-06-15,G0013,25.46802,87.05022,10.73,30.82,86.18,1.91,0.443,8.77,46.04,6.76,1
2026-06-15,G0014,25.46802,87.09024,5.43,29.38,76.0,4.61,0.392,10.38,44.7,7.11,1
2026-06-15,G0015,25.46802,87.13012,13.09,29.8,84.75,3.29,0.336,13.44,48.11,4.04,1
2026-06-15,G0016,25.50405,86.57001,11.14,29.6,76.98,0.99,0.339,10.93,49.61,7.52,1
2026-06-15,G0017,25.50405,86.61003,7.84,30.05,72.04,3.77,0.329,7.39,44.37,6.63,1
2026-06-15,G0018,25.50405,86.65004,4.93,29.95,88.55,4.5,0.29,16.18,45.76,14.71,1
2026-06-15,G0019,25.50405,86.69006,13.07,29.67,72.89,4.72,0.447,8.29,45.92,7.35,1
2026-06-15,G0020,25.50405,86.73008,13.38,29.85,78.14,3.29,0.385,19.72,46.77,19.04,1
2026-06-15,G0021,25.50405,86.7701,12.4,31.27,82.19,3.99,0.363,17.45,45.57,11.87,1
2026-06-15,G0022,25.50405,86.81011,7.53,31.89,75.63,2.4,0.389,15.39,45.82,14.51,1
2026-06-15,G0023,25.50405,86.85013,14.2,30.17,77.26,3.7,0.454,7.97,48.41,8.06,1
2026-06-15,G0024,25.50405,86.89015,10.53,29.05,67.72,3.81,0.328,12.49,48.05,9.87,1
2026-06-15,G0025,25.50405,86.93017,8.72,30.07,74.18,2.49,0.334,0,48.02,3.96,1
2026-06-15,G0026,25.50405,86.97018,17.36,28.08,75.76,3.19,0.306,10.72,45.09,15.86,1
2026-06-15,G0027,25.50405,87.0102,7.82,30.36,73.38,4.93,0.429,2.76,48.57,5.12,1
2026-06-15,G0028,25.50405,87.05022,10.77,27.95,80.82,1.29,0.373,0,49.04,4.92,1
2026-06-15,G0029,25.50405,87.09024,12.29,30.3,76.77,4.98,0.377,8.56,43.07,13.4,1
2026-06-15,G0030,25.50405,87.13012,14.83,29.96,68.24,2.69,0.357,13.33,47.72,11.04,1
2026-06-15,G0031,25.54009,86.57001,12.75,29.45,76.85,3.22,0.339,5.93,52.18,5.98,1
2026-06-15,G0032,25.54009,86.61003,6.88,30.66,81.18,2.87,0.431,3.49,50.0,5.03,1
2026-06-15,G0033,25.54009,86.65004,15.45,30.11,76.6,2.6,0.338,13.57,45.82,14.04,1
2026-06-15,G0034,25.54009,86.69006,13.24,29.36,83.61,0.86,0.384,18.66,52.11,15.12,1
2026-06-15,G0035,25.54009,86.73008,13.97,28.59,71.1,3.43,0.436,11.2,48.79,11.92,1
2026-06-15,G0036,25.54009,86.7701,14.46,31.17,70.35,3.17,0.41,12.09,51.74,12.7,1
2026-06-15,G0037,25.54009,86.81011,12.38,29.12,80.77,3.45,0.32,11.23,51.3,13.92,1
2026-06-15,G0038,25.54009,86.85013,11.71,29.43,74.51,3.84,0.473,0,45.64,6.65,1
2026-06-15,G0039,25.54009,86.89015,10.07,30.69,79.39,3.87,0.31,5.88,50.01,2.92,1
2026-06-15,G0040,25.54009,86.93017,11.32,27.89,74.26,5.36,0.33,0,46.89,3.86,1
2026-06-15,G0041,25.54009,86.97018,7.25,30.98,79.2,3.03,0.375,8.97,49.83,3.85,1
2026-06-15,G0042,25.54009,87.0102,20.01,29.9,82.36,3.03,0.354,13.51,48.76,16.97,1
2026-06-15,G0043,25.54009,87.05022,14.49,28.78,74.64,3.42,0.331,10.1,45.41,9.68,1
2026-06-15,G0044,25.54009,87.09024,6.49,30.08,73.78,4.66,0.405,4.78,48.23,1.88,1
2026-06-15,G0045,25.54009,87.13012,16.59,30.03,68.98,5.13,0.386,10.51,49.68,7.93,1
2026-06-15,G0046,25.57613,86.57001,7.33,29.24,79.76,1.64,0.343,10.18,49.1,7.84,1
2026-06-15,G0047,25.57613,86.61003,7.45,32.15,79.12,4.26,0.324,5.46,51.11,1.94,1
2026-06-15,G0048,25.57613,86.65004,5.14,29.5,78.06,2.28,0.397,13.49,53.27,4.52,1
2026-06-15,G0049,25.57613,86.69006,21.8,29.41,64.08,4.5,0.389,12.31,47.99,13.82,1
2026-06-15,G0050,25.57613,86.73008,13.2,28.59,83.14,2.87,0.401,16.93,51.16,16.44,1
2026-06-15,G0051,25.57613,86.7701,9.45,31.6,78.8,5.14,0.341,17.05,49.85,9.79,1
2026-06-15,G0052,25.57613,86.81011,9.31,26.46,74.77,1.41,0.329,4.8,48.19,0.78,0
2026-06-15,G0053,25.57613,86.85013,17.92,31.78,83.94,3.42,0.328,16.23,52.71,18.05,1
2026-06-15,G0054,25.57613,86.89015,11.56,29.67,72.6,3.53,0.357,6.84,51.7,8.75,1
2026-06-15,G0055,25.57613,86.93017,5.82,28.69,81.23,2.61,0.293,10.28,49.94,15.24,1
2026-06-15,G0056,25.57613,86.97018,16.91,29.16,81.81,2.05,0.377,7.76,50.75,12.07,1
2026-06-15,G0057,25.57613,87.0102,12.83,29.04,85.9,3.91,0.368,7.0,50.68,12.17,1
2026-06-15,G0058,25.57613,87.05022,8.87,30.22,77.16,1.47,0.388,8.92,50.96,9.86,1
2026-06-15,G0059,25.57613,87.09024,9.61,29.41,80.98,3.57,0.362,10.02,50.88,11.61,1
2026-06-15,G0060,25.57613,87.13012,7.83,25.97,73.99,4.74,0.33,13.75,50.68,15.82,1
2026-06-15,G0061,25.61216,86.57001,7.93,29.31,75.6,3.76,0.344,3.07,56.07,3.98,1
2026-06-15,G0062,25.61216,86.61003,5.79,29.41,65.29,2.66,0.358,12.09,53.13,7.1,1
2026-06-15,G0063,25.61216,86.65004,7.63,29.01,76.51,4.22,0.361,11.53,54.24,10.94,1
2026-06-15,G0064,25.61216,86.69006,13.79,29.61,86.08,5.12,0.343,10.59,52.85,9.35,1
2026-06-15,G0065,25.61216,86.73008,11.37,29.24,78.43,3.67,0.359,8.26,52.52,10.64,1
2026-06-15,G0066,25.61216,86.7701,10.99,29.48,74.04,5.16,0.325,6.56,52.01,7.31,1
2026-06-15,G0067,25.61216,86.81011,14.82,29.26,73.73,3.84,0.385,0,51.8,3.16,1
2026-06-15,G0068,25.61216,86.85013,16.12,29.49,84.02,5.23,0.422,12.62,54.81,9.77,1
2026-06-15,G0069,25.61216,86.89015,11.42,31.14,81.82,3.02,0.35,6.62,52.89,4.87,1
2026-06-15,G0070,25.61216,86.93017,11.91,29.14,73.42,2.74,0.338,7.2,55.1,5.82,1
2026-06-15,G0071,25.61216,86.97018,17.08,29.04,79.41,3.44,0.393,3.96,52.64,6.04,1
2026-06-15,G0072,25.61216,87.0102,11.77,28.87,70.09,2.12,0.328,5.14,51.26,10.97,1
2026-06-15,G0073,25.61216,87.05022,5.5,27.28,74.85,3.11,0.396,11.07,53.04,0,0
2026-06-15,G0074,25.61216,87.09024,6.48,29.06,78.43,2.77,0.342,18.76,50.93,12.45,1
2026-06-15,G0075,25.61216,87.13012,5.2,27.84,66.0,3.82,0.396,5.33,53.35,8.38,1
2026-06-15,G0076,25.6482,86.57001,4.59,27.68,76.37,5.36,0.351,4.3,51.32,0.02,0
2026-06-15,G0077,25.6482,86.61003,13.11,28.11,86.7,3.13,0.372,13.74,51.19,12.28,1
2026-06-15,G0078,25.6482,86.65004,16.0,31.25,71.08,3.91,0.336,13.36,55.04,6.64,1
2026-06-15,G0079,25.6482,86.69006,14.02,29.16,84.54,2.12,0.374,8.34,53.18,15.79,1
2026-06-15,G0080,25.6482,86.73008,7.94,29.25,76.23,1.55,0.404,8.66,54.4,7.84,1
2026-06-15,G0081,25.6482,86.7701,3.42,30.58,74.62,2.9,0.366,5.65,54.03,1.52,1
2026-06-15,G0082,25.6482,86.81011,13.31,27.91,77.05,3.98,0.3,1.13,50.15,2.39,1
2026-06-15,G0083,25.6482,86.85013,14.68,28.36,81.44,3.66,0.378,2.36,54.4,5.58,1
2026-06-15,G0084,25.6482,86.89015,12.9,29.93,72.56,3.91,0.412,8.97,55.93,10.75,1
2026-06-15,G0085,25.6482,86.93017,0,30.86,69.64,4.57,0.416,0,54.14,1.47,1
2026-06-15,G0086,25.6482,86.97018,7.11,30.69,82.52,3.94,0.36,3.9,52.82,5.4,1
2026-06-15,G0087,25.6482,87.0102,8.1,29.75,81.63,2.98,0.348,0,52.85,0,0
2026-06-15,G0088,25.6482,87.05022,8.22,28.57,72.45,0.64,0.353,5.62,56.2,4.66,1
2026-06-15,G0089,25.6482,87.09024,8.73,30.65,74.5,3.82,0.326,7.3,56.34,4.96,1
2026-06-15,G0090,25.6482,87.13012,10.27,30.01,70.41,3.49,0.334,5.82,51.4,2.42,1
2026-06-15,G0091,25.68423,86.57001,9.95,30.36,84.03,3.29,0.326,0,57.94,0.48,0
2026-06-15,G0092,25.68423,86.61003,15.51,28.94,77.79,3.81,0.449,3.44,57.28,5.83,1
2026-06-15,G0093,25.68423,86.65004,13.56,30.64,75.82,3.18,0.354,9.98,54.12,11.96,1
2026-06-15,G0094,25.68423,86.69006,13.58,31.21,78.32,4.46,0.367,8.16,57.41,7.65,1
2026-06-15,G0095,25.68423,86.73008,9.72,28.64,75.74,4.04,0.382,10.53,56.04,9.19,1
2026-06-15,G0096,25.68423,86.7701,16.12,30.76,82.76,4.22,0.41,14.52,54.04,9.6,1
2026-06-15,G0097,25.68423,86.81011,8.83,30.21,65.74,6.38,0.358,10.48,51.48,10.95,1
2026-06-15,G0098,25.68423,86.85013,6.8,29.35,80.28,3.96,0.432,8.34,56.5,12.34,1
2026-06-15,G0099,25.68423,86.89015,16.33,27.59,79.09,4.37,0.404,0,58.48,4.23,1
2026-06-15,G0100,25.68423,86.93017,11.47,32.12,82.98,3.64,0.376,0,54.13,6.48,1
2026-06-15,G0101,25.68423,86.97018,10.88,30.05,83.51,3.46,0.507,3.38,50.85,4.89,1
2026-06-15,G0102,25.68423,87.0102,4.43,32.16,74.86,2.15,0.44,2.55,59.74,6.15,1
2026-06-15,G0103,25.68423,87.05022,8.89,30.21,77.43,2.07,0.353,6.83,57.82,8.28,1
2026-06-15,G0104,25.68423,87.09024,17.97,29.85,76.79,1.85,0.318,9.11,52.0,11.63,1
2026-06-15,G0105,25.68423,87.13012,12.37,30.4,81.06,4.52,0.462,7.74,58.88,6.78,1
2026-06-15,G0106,25.72027,86.57001,9.52,30.11,76.52,2.85,0.316,7.28,60.21,7.24,1
2026-06-15,G0107,25.72027,86.61003,13.77,28.19,76.09,3.49,0.371,3.05,58.54,6.68,1
2026-06-15,G0108,25.72027,86.65004,16.57,27.0,78.33,4.07,0.365,10.16,54.59,8.22,1
2026-06-15,G0109,25.72027,86.69006,10.35,27.99,72.83,2.95,0.409,11.78,58.9,10.43,1
2026-06-15,G0110,25.72027,86.73008,13.99,27.89,70.93,2.13,0.327,10.52,58.41,9.49,1
2026-06-15,G0111,25.72027,86.7701,6.29,30.12,77.47,6.3,0.38,13.44,56.8,9.8,1
2026-06-15,G0112,25.72027,86.81011,10.53,27.17,69.66,3.32,0.373,7.0,60.6,5.8,1
2026-06-15,G0113,25.72027,86.85013,12.86,30.7,77.73,2.61,0.342,7.67,56.05,5.5,1
2026-06-15,G0114,25.72027,86.89015,11.51,28.96,72.77,5.09,0.369,1.33,56.67,3.8,1
2026-06-15,G0115,25.72027,86.93017,9.1,30.02,72.19,4.47,0.349,7.24,55.31,3.89,1
2026-06-15,G0116,25.72027,86.97018,12.55,28.42,78.87,2.9,0.367,6.26,57.59,6.03,1
2026-06-15,G0117,25.72027,87.0102,7.05,29.64,83.19,3.6,0.337,14.88,62.24,13.27,1
2026-06-15,G0118,25.72027,87.05022,10.58,31.34,83.24,3.45,0.398,10.17,56.33,15.3,1
2026-06-15,G0119,25.72027,87.09024,16.27,31.06,82.35,5.17,0.342,0.58,59.13,3.41,1
2026-06-15,G0120,25.72027,87.13012,15.05,30.62,72.97,4.4,0.343,7.54,53.69,8.32,1
2026-06-15,G0121,25.75631,86.57001,18.69,30.76,74.89,1.92,0.39,3.88,59.96,7.38,1
2026-06-15,G0122,25.75631,86.61003,5.04,27.77,79.68,4.48,0.367,12.75,60.96,11.13,1
2026-06-15,G0123,25.75631,86.65004,11.27,26.89,74.41,3.78,0.416,14.21,60.2,12.32,1
2026-06-15,G0124,25.75631,86.69006,3.49,30.88,82.13,2.39,0.419,5.39,58.02,4.83,1
2026-06-15,G0125,25.75631,86.73008,19.74,30.64,76.46,4.79,0.376,1.69,58.53,10.14,1
2026-06-15,G0126,25.75631,86.7701,7.45,30.66,79.39,2.36,0.385,5.73,54.03,1.89,1
2026-06-15,G0127,25.75631,86.81011,17.8,29.6,78.15,5.55,0.359,1.61,62.01,5.24,1
2026-06-15,G0128,25.75631,86.85013,13.05,32.31,73.15,3.6,0.352,4.78,56.37,11.46,1
